% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
1.92	1	1	193	1	1	10	469	0	0
1.921	1	1	193	2	1	10	469	0	0
1.922	1	1	193	3	1	10	469	0	0
1.923	1	1	193	4	1	10	469	0	0
1.924	1	1	193	5	1	10	469	0	0
1.925	1	1	193	6	1	10	469	0	0
1.926	1	1	193	7	1	10	469	0	0
1.927	1	1	193	8	1	10	469	0	0
1.928	1	1	193	9	1	10	469	0	0
1.929	1	1	193	10	1	10	469	0	0
1.93	1	1	194	1	1	10	469	0	0
1.931	1	1	194	2	1	10	469	0	0
1.932	1	1	194	3	1	10	469	0	0
1.933	1	1	194	4	1	10	469	0	0
1.934	1	1	194	5	1	10	469	0	0
1.935	1	1	194	6	1	10	469	0	0
1.936	1	1	194	7	1	10	469	0	0
1.937	1	1	194	8	1	10	469	0	0
1.938	1	1	194	9	1	10	469	0	0
1.939	1	1	194	10	1	10	469	0	0
1.94	1	1	195	1	1	10	469	0	0
1.941	1	1	195	2	1	10	469	0	0
1.942	1	1	195	3	1	10	469	0	0
1.943	1	1	195	4	1	10	469	0	0
1.944	1	1	195	5	1	10	469	0	0
1.945	1	1	195	6	1	10	469	0	0
1.946	1	1	195	7	1	10	469	0	0
1.947	1	1	195	8	1	10	469	0	0
1.948	1	1	195	9	1	10	469	0	0
1.949	1	1	195	10	1	10	469	0	0
1.95	1	1	196	1	1	10	469	0	0
1.951	1	1	196	2	1	10	469	0	0
1.952	1	1	196	3	1	10	469	0	0
1.953	1	1	196	4	1	10	469	0	0
1.954	1	1	196	5	1	10	469	0	0
1.955	1	1	196	6	1	10	469	0	0
1.956	1	1	196	7	1	10	469	0	0
1.957	1	1	196	8	1	10	469	0	0
1.958	1	1	196	9	1	10	469	0	0
1.959	1	1	196	10	1	10	469	0	0
1.96	1	1	197	1	1	10	469	0	0
1.961	1	1	197	2	1	10	469	0	0
1.962	1	1	197	3	1	10	469	0	0
1.963	1	1	197	4	1	10	469	0	0
1.964	1	1	197	5	1	10	469	0	0
1.965	1	1	197	6	1	10	469	0	0
1.966	1	1	197	7	1	10	469	0	0
1.967	1	1	197	8	1	10	469	0	0
1.968	1	1	197	9	1	10	469	0	0
1.969	1	1	197	10	1	10	469	0	0
1.97	1	1	198	1	1	10	469	0	0
1.971	1	1	198	2	1	10	469	0	0
1.972	1	1	198	3	1	10	469	0	0
1.973	1	1	198	4	1	10	469	0	0
1.974	1	1	198	5	1	10	469	0	0
1.975	1	1	198	6	1	10	469	0	0
1.976	1	1	198	7	1	10	469	0	0
1.977	1	1	198	8	1	10	469	0	0
1.978	1	1	198	9	1	10	469	0	0
1.979	1	1	198	10	1	10	469	0	0
1.98	1	1	199	1	1	10	469	0	0
1.981	1	1	199	2	1	10	469	0	0
1.982	1	1	199	3	1	10	469	0	0
1.983	1	1	199	4	1	10	469	0	0
1.984	1	1	199	5	1	10	469	0	0
1.985	1	1	199	6	1	10	469	0	0
1.986	1	1	199	7	1	10	469	0	0
1.987	1	1	199	8	1	10	469	0	0
1.988	1	1	199	9	1	10	469	0	0
1.989	1	1	199	10	1	10	469	0	0
1.99	1	1	200	1	1	10	469	0	0
1.991	1	1	200	2	1	10	469	0	0
1.992	1	1	200	3	1	10	469	0	0
1.993	1	1	200	4	1	10	469	0	0
1.994	1	1	200	5	1	10	469	0	0
1.995	1	1	200	6	1	10	469	0	0
1.996	1	1	200	7	1	10	469	0	0
1.997	1	1	200	8	1	10	469	0	0
1.998	1	1	200	9	1	10	469	0	0
1.999	1	1	200	10	1	10	469	0	0
2	1	1	201	1	1	10	469	0	0
2.001	1	1	201	2	1	10	469	0	0
2.002	1	1	201	3	1	10	469	0	0
2.003	1	1	201	4	1	10	469	0	0
2.004	1	1	201	5	1	10	469	0	0
2.005	1	1	201	6	1	10	469	0	0
2.006	1	1	201	7	1	10	469	0	0
2.007	1	1	201	8	1	10	469	0	0
2.008	1	1	201	9	1	10	469	0	0
2.009	1	1	201	10	1	10	469	0	0
2.01	1	1	202	1	1	10	469	0	0
2.011	1	1	202	2	1	10	469	0	0
2.012	1	1	202	3	1	10	469	0	0
2.013	1	1	202	4	1	10	469	0	0
2.014	1	1	202	5	1	10	469	0	0
2.015	1	1	202	6	1	10	469	0	0
2.016	1	1	202	7	1	10	469	0	0
2.017	1	1	202	8	1	10	469	0	0
2.018	1	1	202	9	1	10	469	0	0
2.019	1	1	202	10	1	10	469	0	0
2.02	1	1	203	1	1	10	469	0	0
2.021	1	1	203	2	1	10	469	0	0
2.022	1	1	203	3	1	10	469	0	0
2.023	1	1	203	4	1	10	469	0	0
2.024	1	1	203	5	1	10	469	0	0
2.025	1	1	203	6	1	10	469	0	0
2.026	1	1	203	7	1	10	469	0	0
2.027	1	1	203	8	1	10	469	0	0
2.028	1	1	203	9	1	10	469	0	0
2.029	1	1	203	10	1	10	469	0	0
2.03	1	1	204	1	1	10	469	0	0
2.031	1	1	204	2	1	10	469	0	0
2.032	1	1	204	3	1	10	469	0	0
2.033	1	1	204	4	1	10	469	0	0
2.034	1	1	204	5	1	10	469	0	0
2.035	1	1	204	6	1	10	469	0	0
2.036	1	1	204	7	1	10	469	0	0
2.037	1	1	204	8	1	10	469	0	0
2.038	1	1	204	9	1	10	469	0	0
2.039	1	1	204	10	1	10	469	0	0
2.04	1	1	205	1	1	10	469	0	0
2.041	1	1	205	2	1	10	469	0	0
2.042	1	1	205	3	1	10	469	0	0
2.043	1	1	205	4	1	10	469	0	0
2.044	1	1	205	5	1	10	469	0	0
2.045	1	1	205	6	1	10	469	0	0
2.046	1	1	205	7	1	10	469	0	0
2.047	1	1	205	8	1	10	469	0	0
2.048	1	1	205	9	1	10	469	0	0
2.049	1	1	205	10	1	10	469	0	0
